ds,yhat,yhat_lower,yhat_upper
2025-04-08,1775054.6994868463,855440.2416978773,2720521.3976214984
2025-04-09,1810576.7575384032,950925.2854937654,2797716.028530761
2025-04-10,1862775.8186410116,951825.0222538186,2847073.63776609
2025-04-11,1848562.23301942,886080.858838167,2761349.0550500248
2025-04-12,1665389.4570190783,756163.9710899886,2584972.9537501205
2025-04-13,1819810.329021849,870036.9967364039,2754665.181516165
2025-04-14,1808365.8496060579,815784.2732708519,2717264.783321458
2025-04-15,1775682.956516148,841573.2326915715,2710413.771565005
2025-04-16,1811205.01456752,879479.2389330323,2752470.5564790866
2025-04-17,1863404.0756703136,869161.7745336678,2821143.865995248
2025-04-18,1849190.4900484444,933439.4339553209,2773218.0340402285
2025-04-19,1666017.7140481852,756929.755538741,2550806.2833159002
2025-04-20,1820438.586051004,865541.3870695861,2702309.090404406
2025-04-21,1808994.1066349484,927456.766580529,2767281.1675537247
2025-04-22,1776311.2135453497,847029.1453420892,2647335.701779006
2025-04-23,1811833.271596472,1007221.1273900442,2828111.183794236
2025-04-24,1864032.3326993792,928228.2328266475,2858362.1521572084
2025-04-25,1849818.747077469,865113.5373641697,2784244.997821106
2025-04-26,1666645.9710772745,720571.7772163311,2564743.585508152
2025-04-27,1821066.8430797008,865361.3658278123,2790460.743750496
2025-04-28,1809622.363663839,778620.402117198,2738655.694275569
2025-04-29,1776939.4705743482,878578.2947851811,2709289.4905816996
2025-04-30,1812461.5286260233,831175.2742826181,2802416.3620416936
2025-05-01,1864660.5897284446,922184.1520910527,2764792.271693799
2025-05-02,1850447.0041063672,971800.9090932164,2778253.196670543
2025-05-03,1667274.228106428,741407.6436756301,2578170.8355339584
2025-05-04,1821695.1001089986,855467.1674794753,2734620.658416084
2025-05-05,1810250.6206929768,897475.4050580335,2746196.7366278395
2025-05-06,1777567.7276033468,869491.2972752167,2688775.8962105983
2025-05-07,1813089.785654975,888970.7832069548,2696815.797675775
2025-05-08,1865288.8467574285,881735.5353008953,2812570.1279298523
2025-05-09,1851075.2611352655,985424.265384945,2744759.8722780095
2025-05-10,1667902.485135517,701930.3404087651,2567470.5709164315
2025-05-11,1822323.3571380116,874187.1965462534,2762506.97135414
2025-05-12,1810878.8777221146,811736.5959780175,2802826.9028482386
2025-05-13,1778195.9846326488,795200.5958783815,2729449.5108226337
2025-05-14,1813718.0426842268,910872.1429374276,2774644.593291015
2025-05-15,1865917.1037867304,993218.1803649656,2831753.29278588
2025-05-16,1851703.5181642903,858077.7474011326,2694241.6840205947
2025-05-17,1668530.742164615,739624.5807141395,2578753.797391817
2025-05-18,1822951.6141673094,867206.5661539247,2769437.1410825267
2025-05-19,1811507.1347513788,915542.3488458801,2755171.831867371
2025-05-20,1778824.2416615468,804989.1203343865,2706047.9524194705
2025-05-21,1814346.2997131788,850587.0995562823,2705933.3314800304
2025-05-22,1866545.3608155595,894868.9706001496,2774149.235370559
2025-05-23,1852331.775193315,889553.0005276931,2760030.488595815
2025-05-24,1669158.9991937599,639240.3984419771,2621793.3064663443
2025-05-25,1823579.8711964646,906163.026996473,2780354.83730585
2025-05-26,1812135.3917802693,881871.9812918233,2747590.9466598374
2025-05-27,1779452.4986908487,751335.7759201343,2756406.872931376
2025-05-28,1814974.5567424302,849344.7092092857,2810617.3064455558
2025-05-29,1867173.6178448612,926264.7933754872,2791102.402918241
2025-05-30,1852960.0322230642,926367.8345381522,2811181.6329088924
2025-05-31,1669787.2562228579,741133.4539053794,2673049.4452127945
2025-06-01,1824208.1282257624,845795.5089896106,2705362.176694421
2025-06-02,1812763.6488096546,908741.5529920518,2777071.4056932065
2025-06-03,1780080.7557195437,863351.3460905491,2711718.448528156
2025-06-04,1815602.8137712476,911760.4049774536,2744913.069435264
2025-06-05,1867801.8748739269,844532.287095707,2765297.469202915
2025-06-06,1853588.2892519624,983349.2326950801,2770576.1633437905
2025-06-07,1670415.513251947,708061.3057239676,2597616.191453556
2025-06-08,1824836.3852549177,929614.1899917648,2783857.605926879
2025-06-09,1813391.905838545,915366.1884215042,2727370.6354846614
2025-06-10,1780709.012748846,866989.979505794,2733880.6241852785
2025-06-11,1816231.070800499,838970.4118123978,2773048.921694319
2025-06-12,1868430.1319032286,1014441.4381806748,2874123.835402894
2025-06-13,1854216.5462809869,945894.6969456802,2778353.863730782
2025-06-14,1671043.770281054,701766.8640246205,2561284.3241507215
2025-06-15,1825464.6422836145,889405.0774849936,2784733.972264581
2025-06-16,1814020.1628680567,815087.4827282713,2784857.944365696
2025-06-17,1781337.269778148,872272.0605501834,2674110.8450880437
2025-06-18,1816859.3278294508,905143.6010588022,2738303.104697431
2025-06-19,1869058.3889322944,891429.1197326488,2789567.1466306527
2025-06-20,1854844.8033104837,925855.4749216717,2792153.900847026
2025-06-21,1671672.0273101432,805637.3410758361,2601438.1897608247
2025-06-22,1826092.89931277,880655.2712495982,2764259.0608366015
2025-06-23,1814648.419896947,862627.7479948755,2782764.985832577
2025-06-24,1781965.5268071466,852673.1253162406,2714153.8770203255
2025-06-25,1817487.5848590021,856907.3479637268,2786884.9488719758
2025-06-26,1869686.6459612784,918589.2917454256,2811949.2380967615
2025-06-27,1855473.0603396345,892523.7728354187,2756758.6921257256
2025-06-28,1672300.2843392321,694401.7899985167,2617502.127044068
2025-06-29,1826721.1563420675,942713.2857278979,2691899.501391549
2025-06-30,1815276.6769260848,885128.832142585,2755665.32018699
2025-07-01,1782593.7838366516,848816.1769331296,2667113.103332167
2025-07-02,1818115.841887954,973704.4086128366,2813511.116665581
2025-07-03,1870314.9029901077,941480.8782524784,2844411.960037096
2025-07-04,1856101.3173685328,909746.1932799335,2768418.5172769404
2025-07-05,1672928.5413683304,796002.9046990849,2625625.762184654
2025-07-06,1827349.4133710808,908929.4675111793,2777370.501496712
2025-07-07,1815904.9339552226,913205.3675573323,2718730.754134306
2025-07-08,1783222.0408653468,857692.3215989477,2715553.9305460993
2025-07-09,1818744.098916906,927415.4231650553,2787978.9873650144
2025-07-10,1870943.1600194091,944815.5132006607,2786301.2269164547
2025-07-11,1856729.5743975574,888392.4478784594,2751209.423706899
2025-07-12,1673556.798397466,737443.5889738394,2633040.6312906067
2025-07-13,1827977.6703999199,897299.6646573718,2793422.4736060076
2025-07-14,1816533.1909843609,866912.3681584796,2813996.7276856243
2025-07-15,1783850.2978946487,903093.4177795084,2709945.800614825
2025-07-16,1819372.3559461576,841160.5110314456,2729859.633896089
2025-07-17,1871571.417048393,869688.5302796859,2844248.49449973
2025-07-18,1857357.831426582,912764.947752587,2750579.531581425
2025-07-19,1674185.0554265731,748684.2100026689,2610210.1472637877
2025-07-20,1828605.9274289329,895542.1129939456,2699738.7005617265
2025-07-21,1817161.4480132512,918858.4515180009,2780865.6270909077
2025-07-22,1784478.5549236473,881807.2410488265,2757835.378360947
2025-07-23,1820000.6129746754,901119.1284941281,2777229.7834801837
2025-07-24,1872199.674077695,901552.2706618299,2789971.806497167
2025-07-25,1857986.0884556063,952562.0978659114,2839899.638471178
2025-07-26,1674813.3124556623,686403.2208640599,2656581.013155079
2025-07-27,1829234.1844582304,874435.8141762809,2741093.1532531884
2025-07-28,1817789.7050425156,903694.5398378279,2774910.1998077207
2025-07-29,1785106.811952646,896043.0556026668,2769824.902160468
2025-07-30,1820628.870004526,902259.9248525487,2747018.608934636
2025-07-31,1872827.931106524,1027834.3829424441,2782985.7904880387
2025-08-01,1858614.3454845047,842906.7421994746,2813213.9358128477
2025-08-02,1675441.5694847605,724523.0500940031,2607859.528024736
2025-08-03,1829862.441487528,873552.3011010882,2847714.580513578
2025-08-04,1818417.9620714057,913068.7018624711,2714932.8237496773
2025-08-05,1785735.0689816445,831536.3918954342,2708380.124021374
2025-08-06,1821257.1270334779,824104.3673266646,2808836.4944506893
2025-08-07,1873456.188135826,892617.7412286667,2890453.010212995
2025-08-08,1859242.602514128,899089.737999391,2758400.834724745
2025-08-09,1676069.8265138583,694271.7928699864,2559928.2918007467
2025-08-10,1830490.6985165412,931751.0741040539,2861395.131132918
2025-08-11,1819046.219100791,926226.2301049985,2742146.56022685
2025-08-12,1786363.3260109464,814928.6202983409,2678519.4446770116
2025-08-13,1821885.3840622953,864643.2214007148,2750255.11652746
2025-08-14,1874084.4451651277,891575.8129603992,2805665.4490256533
2025-08-15,1859870.8595430264,941367.1827788457,2807724.491590969
2025-08-16,1676698.083543003,678030.6037167803,2627920.6088006417
2025-08-17,1831118.955545839,868195.205138632,2808105.7977240733
2025-08-18,1819674.4761296816,926261.3908305779,2802913.814909651
2025-08-19,1786991.583040148,867009.243471793,2687340.1201492483
2025-08-20,1822513.6410912473,830218.9939802281,2788122.5103641627
2025-08-21,1874712.7021939568,942522.0757033231,2819035.9832101273
2025-08-22,1860499.116572177,951239.3549003532,2827542.103488781
2025-08-23,1677326.340572101,682143.4251987608,2604018.3300035363
2025-08-24,1831747.212574536,913534.5566853954,2786205.2775838426
2025-08-25,1820302.733158572,913993.3492304342,2708438.7077090116
2025-08-26,1787619.8400691466,856565.5023052014,2707427.229258226
2025-08-27,1823141.8981204988,896130.9108879565,2799712.757640077
2025-08-28,1875340.9592232588,917449.7983558928,2767996.295770869
2025-08-29,1861127.3736010755,891642.341582596,2806981.284328781
2025-08-30,1677954.597601199,802220.5203604728,2656876.652292359
2025-08-31,1832375.4696038333,921376.5807595106,2781541.2571568494
2025-09-01,1820930.9901879574,871179.3290403137,2776300.7798115145
2025-09-02,1788248.0970978416,850534.9010583985,2736522.3427995006
2025-09-03,1823770.1551497504,844025.9678232723,2797282.7502031927
2025-09-04,1875969.2162522427,947801.1270418157,2830949.312317135
2025-09-05,1861755.630629974,907968.1344896104,2765694.4154203706
2025-09-06,1678582.8546302882,754810.2685375015,2561726.5432771863
2025-09-07,1833003.7266329885,918052.7402668174,2815283.3506176956
2025-09-08,1821559.2472168477,921558.5406303164,2766059.1265823124
2025-09-09,1788876.3541273465,868702.2365345918,2721072.200430224
2025-09-10,1824398.4121790018,898172.4679115438,2701260.4192603924
2025-09-11,1876597.4732815446,895745.0115411521,2766762.1941378047
2025-09-12,1862383.887659723,943776.4509509575,2765238.0057827467
2025-09-13,1679211.1116593953,753434.6140317108,2573493.1107437517
2025-09-14,1833631.983662144,874956.8997203574,2821894.9965317575
2025-09-15,1822187.5042461122,923651.8314601376,2776320.0883988715
2025-09-16,1789504.611156345,848096.0862781308,2643637.177992475
2025-09-17,1825026.6692079536,875454.8146939366,2731945.9271637187
2025-09-18,1877225.7303106103,992197.7941047754,2814284.9880141905
2025-09-19,1863012.1446886212,916700.1776707821,2789303.5715671694
2025-09-20,1679839.3686885312,695353.1996951605,2531775.194520382
2025-09-21,1834260.2406912993,855134.3067913556,2783744.1746249762
2025-09-22,1822815.7612750023,911802.7344366101,2750489.055012508
2025-09-23,1790132.8681856473,839129.38701968,2766628.3079463015
2025-09-24,1825654.926237505,969868.786907716,2752231.3061878327
2025-09-25,1877853.9873396757,942889.9455172546,2811190.4302090965
2025-09-26,1863640.401717772,869344.4530605049,2832850.9658738836
2025-09-27,1680467.6257176292,760517.0804725817,2593660.0397150717
2025-09-28,1834888.497720597,954192.8023515344,2763433.7375897802
2025-09-29,1823444.0183043878,929366.9569797307,2858519.2332108803
2025-09-30,1790761.1252149495,851710.5678180752,2753782.9357150816
2025-10-01,1826283.1832660225,839773.7415201591,2812947.327485073
2025-10-02,1878482.244368741,973205.1382619122,2767434.0645477604
2025-10-03,1864268.6587466705,947184.192865901,2778948.733317363
2025-10-04,1681095.8827467184,747713.1019054062,2589461.42204998
2025-10-05,1835516.75474961,885767.7040845673,2784887.4696199363
2025-10-06,1824072.275333652,897407.4217593411,2801946.835847056
2025-10-07,1791389.3822436442,819192.7281076836,2750394.495919502
2025-10-08,1826911.4402952741,829163.7134653124,2795126.880624827
2025-10-09,1879110.501397725,962092.2573493484,2785655.3561202195
2025-10-10,1864896.9157756951,934246.9343800244,2878088.9099410623
2025-10-11,1681724.1397758075,691227.2652177322,2529790.723307858
2025-10-12,1836145.0117784492,816785.6709915844,2721504.027576221
2025-10-13,1824700.53236279,847244.2943475598,2718951.58391065
2025-10-14,1792017.6392729464,907459.1004266827,2740274.6485624053
2025-10-15,1827539.6973242264,871091.3577859529,2770980.417914971
2025-10-16,1879738.7584267906,907510.8317088352,2769857.1416911213
2025-10-17,1865525.172805318,956505.8986765015,2821218.4985809014
2025-10-18,1682352.3968049143,724129.5632171526,2605425.5737163215
2025-10-19,1836773.2688076044,870018.005135866,2836709.8532745326
2025-10-20,1825328.7893916804,965986.2989488568,2814988.905092519
2025-10-21,1792645.896301945,886466.3844683098,2691840.3856749306
2025-10-22,1828167.9543531782,891833.8256609831,2727877.9930753
2025-10-23,1880367.0154560923,992095.589354612,2783616.5093071796
2025-10-24,1866153.4298343426,924756.9042571165,2826432.650480786
2025-10-25,1682980.6538340035,744081.8289623464,2715524.0694658007
2025-10-26,1837401.52583676,902368.7102800158,2757185.018338623
2025-10-27,1825957.0464208184,907866.370013589,2782655.504511294
2025-10-28,1793274.1533311463,805852.9184576292,2822810.6464432096
2025-10-29,1828796.2113827292,900192.444368848,2749919.5642012805
2025-10-30,1880995.2724849216,845821.7028948666,2905288.288534189
2025-10-31,1866781.686863241,935937.4709528595,2749056.5642614043
2025-11-01,1683608.9108631017,728257.0061940901,2587770.4394614035
2025-11-02,1838029.7828654568,949954.6597925142,2869646.756438005
2025-11-03,1826585.3034497087,899823.6573672,2793383.8709476115
2025-11-04,1793902.410360145,880923.9821257148,2747763.456717827
2025-11-05,1829424.4684116812,847605.3111620019,2803016.3304846613
2025-11-06,1881623.5295142233,965848.535197967,2855896.4914809195
2025-11-07,1867409.9438922657,914316.0801390555,2828660.226453847
2025-11-08,1684237.1678922463,811277.0962942244,2669070.170032284
2025-11-09,1838658.0398946123,876456.2614840171,2802796.741556445
2025-11-10,1827213.5604790938,911492.7178082035,2799832.870383845
2025-11-11,1794530.667389447,853432.2058791575,2616713.662407737
2025-11-12,1830052.725440798,933274.2905762875,2822586.459036582
2025-11-13,1882251.7865432075,946971.6090774519,2810856.9041794366
2025-11-14,1868038.200921164,918674.2028065746,2810658.0332338545
2025-11-15,1684865.4249213443,787920.8328997947,2604370.888595511
2025-11-16,1839286.2969237678,964493.1468584776,2769518.8177444595
2025-11-17,1827841.8175079843,876711.8022006521,2748857.7847833694
2025-11-18,1795158.924418446,897766.3387845653,2795671.2322567627
2025-11-19,1830680.98246975,890732.9719860358,2738915.153564343
2025-11-20,1882880.0435722726,997921.7740214668,2822991.736622209
2025-11-21,1868666.4579503147,918733.9476395459,2827470.654434095
2025-11-22,1685493.6819504423,722655.7348462879,2582350.1089520757
2025-11-23,1839914.5539530653,907608.7994921672,2750980.5494227866
2025-11-24,1828470.0745372486,888130.7641043698,2737093.929549523
2025-11-25,1795787.1814477476,867404.6992979096,2788082.7874928913
2025-11-26,1831309.2394990015,848436.3883288137,2770214.4221150395
2025-11-27,1883508.3006013385,901567.0413101113,2834348.921089088
2025-11-28,1869294.7149792132,868661.3734487107,2726886.697396557
2025-11-29,1686121.938979587,799733.9418492547,2623543.42728178
2025-11-30,1840542.8109823628,942794.7745715013,2830590.7642325936
2025-12-01,1829098.3315663866,938316.4352930445,2803357.4254706483
2025-12-02,1796415.4384764428,867462.1264216176,2681114.1248175646
2025-12-03,1831937.4965282532,843469.1845125475,2814715.276159111
2025-12-04,1884136.5576306402,984105.1140877052,2864653.9505201024
2025-12-05,1869922.972008836,960329.9495134943,2842772.141274518
2025-12-06,1686750.1960086762,726825.9984002904,2574988.953414099
2025-12-07,1841171.068011518,901669.287575222,2777879.8149667787
2025-12-08,1829726.5885955244,856731.0802465938,2753226.4558954122
2025-12-09,1797043.6955056442,816485.9427147435,2764932.50433404
2025-12-10,1832565.7535570702,914119.0159686891,2737738.8758800244
2025-12-11,1884764.8146599422,926842.3338769509,2756167.6149211433
2025-12-12,1870551.2290378604,1001324.787674993,2767732.26363954
2025-12-13,1687378.4530377833,747371.0944869582,2633234.124982758
2025-12-14,1841799.3250406736,854946.5412495359,2759260.957907842
2025-12-15,1830354.8456244147,954802.3500469767,2841573.0117267603
2025-12-16,1797671.9525346428,893407.6483653035,2673276.2902219794
2025-12-17,1833194.0105860222,894320.7959052868,2834127.2333130264
2025-12-18,1885393.0716890076,938706.8687408913,2789063.882857262
2025-12-19,1871179.486066885,927679.79062423,2762513.3698773165
2025-12-20,1688006.7100668726,710836.6752788449,2595649.9798601056
2025-12-21,1842427.5820693704,857857.1185876522,2810432.00103006
2025-12-22,1830983.1026533053,922947.4742872095,2808750.8321782937
2025-12-23,1798300.209563945,839405.1281551361,2644464.8218279076
2025-12-24,1833822.2676155732,887642.1761209833,2709220.6868101037
2025-12-25,1886021.3287180732,909217.2307224622,2879077.3612333178
2025-12-26,1871807.743096508,851032.389157279,2798116.8831089134
2025-12-27,1688634.9670959704,821392.2112283306,2623251.436988749
2025-12-28,1843055.839098668,931461.3835095348,2812445.108189008
2025-12-29,1831611.3596824433,904503.6063665004,2748011.043368213
2025-12-30,1798928.4665929435,849275.5022301819,2730490.231108034
2025-12-31,1834450.5246445255,862030.7898341479,2771059.124009174
2026-01-01,1886649.5857470569,884516.2948005821,2801237.800209156
2026-01-02,1872436.0001255327,936420.1379675597,2910157.016643426
2026-01-03,1689263.2241250596,773602.7293126942,2636853.226733847
2026-01-04,1843684.0961276812,888840.5357814236,2787609.5028228913
2026-01-05,1832239.6167122023,840289.5461049373,2748908.972242629
2026-01-06,1799556.7236221447,861497.3820090103,2760669.863015932
2026-01-07,1835078.7816737771,936612.1722592422,2798130.5920886695
2026-01-08,1887277.8427763588,968780.3727707828,2900396.8332342138
2026-01-09,1873064.257154431,941262.2460158509,2845047.0700721396
2026-01-10,1689891.4811541575,798818.3518994489,2662007.693886299
2026-01-11,1844312.3531569787,895195.979486224,2717644.474958358
2026-01-12,1832867.8737410929,946892.3133271575,2799367.3454711665
2026-01-13,1800184.9806511432,905516.453409752,2708713.9659923967
2026-01-14,1835707.0387027292,933076.8064271483,2774570.8449961925
2026-01-15,1887906.099805188,904239.4021004775,2784199.019079765
2026-01-16,1873692.514183582,919971.275519828,2806209.8178064097
2026-01-17,1690519.7381833023,769636.8321493772,2629626.1063177553
2026-01-18,1844940.610186134,976318.9906352777,2796286.276781826
2026-01-19,1833496.1307699834,905637.975438869,2759313.999859988
2026-01-20,1800813.2376804454,845764.0295137502,2777029.054593847
2026-01-21,1836335.2957319806,899819.1219100205,2776040.5667521986
2026-01-22,1888534.3568344084,925091.4059105987,2771809.852062724
2026-01-23,1874320.7712124803,894954.386135437,2764417.9253418837
2026-01-24,1691147.9952124003,816793.3632915323,2642388.6225480447
2026-01-25,1845568.8672154318,886729.2243860569,2752399.1162934895
2026-01-26,1834124.3877991212,935554.0551939873,2817302.700689184
2026-01-27,1801441.4947091404,902322.3588965003,2775496.4881513948
2026-01-28,1836963.5527607978,930858.1047041153,2783964.8394884625
2026-01-29,1889162.6138632374,936832.7526103448,2766062.0013613133
2026-01-30,1874949.0282413785,995998.9907452662,2872104.2028053617
2026-01-31,1691776.2522414895,747480.6657803494,2668538.2316086353
2026-02-01,1846197.1242445873,900854.2194947625,2724239.971025924
2026-02-02,1834752.644828138,862111.606519724,2795880.1785096116
2026-02-03,1802069.7517384428,864613.3323514451,2769345.299301164
2026-02-04,1837591.8097900492,906076.8879470981,2825344.314331848
2026-02-05,1889790.8708925394,903962.5552424418,2837697.511784767
2026-02-06,1875577.2852704031,983803.2739988695,2803733.1536767874
2026-02-07,1692404.5092705963,796834.9390200698,2649842.908383248
2026-02-08,1846825.3812731418,908614.3360980814,2784742.081628796
2026-02-09,1835380.901857523,879650.6505505127,2807725.608357876
2026-02-10,1802698.008767745,794849.3352389018,2753582.4607855617
2026-02-11,1838220.0668190012,879918.0290684894,2739645.6491821967
2026-02-12,1890419.1279216046,970584.2388796787,2804178.0866955346
2026-02-13,1876205.5422999,900002.3866581826,2810049.2521457863
2026-02-14,1693032.7662996855,803811.027973205,2619620.5434993543
2026-02-15,1847453.6383022973,928212.0214204862,2872285.3313404205
2026-02-16,1836009.1588864136,900466.3853042192,2808602.5304101803
2026-02-17,1803326.2657967433,946801.947213718,2808922.50071653
2026-02-18,1838848.3238485523,854420.4009797301,2720897.808266943
2026-02-19,1891047.3849506704,981603.5617995787,2786852.291464367
2026-02-20,1876833.7993290508,951218.8720480037,2864720.300364043
2026-02-21,1693661.0233287746,768407.6689751815,2638839.902770063
2026-02-22,1848081.8953315949,954247.0796738967,2739207.2316804086
2026-02-23,1836637.4159155514,900703.2913540001,2788600.36014353
2026-02-24,1803954.5228262483,896771.384732255,2713339.803656652
2026-02-25,1839476.58087707,969948.5356283685,2868380.4231496053
2026-02-26,1891675.6419797358,932690.1062856718,2880100.8496666765
2026-02-27,1877462.056357949,1013660.6716966351,2807537.0401544487
2026-02-28,1694289.2803578728,733908.4035703203,2588066.868349443
2026-03-01,1848710.1523602915,934250.0108931032,2833050.3328906824
2026-03-02,1837265.6729446894,889682.6761898829,2758313.9857058865
2026-03-03,1804582.7798549433,853362.2917830241,2739227.481146555
2026-03-04,1840104.8379066212,836044.1967941679,2808516.2806563685
2026-03-05,1892303.8990090378,995025.849687444,2806305.77659526
2026-03-06,1878090.3133869735,967849.5325611066,2847838.4007401816
2026-03-07,1694917.5373870176,704522.0037310787,2609689.340262655
2026-03-08,1849338.4093895892,983095.7154544652,2807265.795793891
2026-03-09,1837893.9299738274,911678.905934382,2842369.3432355155
2026-03-10,1805211.0368842455,867814.1411853262,2692644.468593029
2026-03-11,1840733.0949355732,786672.6646398555,2818081.6380105363
2026-03-12,1892932.1560380217,943909.5524827497,2799505.9338757307
2026-03-13,1878718.570415998,852479.5951064597,2828309.919323749
2026-03-14,1695545.7944161247,743714.0785964052,2622990.538994725
2026-03-15,1849966.6664186022,900169.2425859896,2802320.601688334
2026-03-16,1838522.187002718,935607.1938674356,2828736.5191906993
2026-03-17,1805839.293913244,864132.81394212,2769436.595388956
2026-03-18,1841361.351964525,915898.5082063614,2741758.0937996944
2026-03-19,1893560.4130673236,976461.0528765003,2777912.0365896174
2026-03-20,1879346.8274450225,944868.1192893718,2886376.9961803015
2026-03-21,1696174.0514452138,766877.8913229054,2533717.123767953
2026-03-22,1850594.9234479,882580.8981254434,2843723.804900184
2026-03-23,1839150.444031982,946392.0045730487,2761504.981508196
2026-03-24,1806467.5509424454,896820.8916454522,2660288.164273966
2026-03-25,1841989.6089940763,854213.315951585,2785035.000706068
2026-03-26,1894188.6700961527,942462.7083311579,2808463.5506052827
2026-03-27,1879975.084473921,887810.4661589552,2817561.6031238833
2026-03-28,1696802.3084743582,777357.6236929751,2589880.058123621
2026-03-29,1851223.1804771975,955060.4967345307,2779410.5267004003
2026-03-30,1839778.7010608725,871533.2976102274,2826529.3797043953
2026-03-31,1807095.807971444,886567.1753906488,2755152.277313891
2026-04-01,1842617.8660230283,922224.9203137318,2795461.3798933043
2026-04-02,1894816.9271254544,963709.7343193693,2866340.839441388
2026-04-03,1880603.3415035442,907856.1080360403,2858172.4623122397
2026-04-04,1697430.5655034473,756933.3741325452,2596248.1723124254
2026-04-05,1851851.4375062108,934163.6796753552,2841842.884696087
2026-04-06,1840406.9580902578,864094.4789810294,2770142.4896709975
2026-04-07,1807724.0650004423,858688.4675938286,2700729.4909886746
2026-04-08,1843246.1230518455,876216.6915399871,2725379.115895194
2026-04-09,1895445.1841547561,947083.3861209399,2878893.718498757
2026-04-10,1881231.598532569,985496.5192647369,2796001.22326568
2026-04-11,1698058.8225325455,792441.8214326538,2648752.0222546672
2026-04-12,1852479.694535508,863839.0355848516,2728824.218835543
2026-04-13,1841035.2151191481,883609.5844274993,2752346.9783322453
2026-04-14,1808352.322029441,849458.1048737788,2750735.8398899836
2026-04-15,1843874.3800807975,852677.0523766265,2830177.9876829656
2026-04-16,1896073.4411835854,1016949.462876173,2822803.2723062495
2026-04-17,1881859.8555617193,952549.3824151828,2833385.875261358
2026-04-18,1698687.0795616435,822300.9165125748,2701346.73960426
2026-04-19,1853107.951564205,968924.3662472806,2762358.3073384697
2026-04-20,1841663.4721486599,886695.8453474692,2720401.4955681055
2026-04-21,1808980.579058743,868930.6101382643,2692447.393005124
2026-04-22,1844502.637110049,907718.2136459673,2827533.089526174
2026-04-23,1896701.6982128872,904687.3636311834,2812776.0570011935
2026-04-24,1882488.1125912163,875992.2389394338,2784001.1717487243
2026-04-25,1699315.3365907418,730818.0950555991,2566671.0049265074
2026-04-26,1853736.2085935029,982229.6187362093,2811460.2310925084
2026-04-27,1842291.7291775502,944508.7836439062,2792846.4543618276
2026-04-28,1809608.8360874383,907711.4438627694,2723429.63593484
2026-04-29,1845130.8941393006,875516.0835208717,2767126.9514295943
2026-04-30,1897329.9552418713,899560.4617556714,2869226.692184518
2026-05-01,1883116.3696202408,921058.4545450747,2812091.1372900265
2026-05-02,1699943.5936198307,775604.159718736,2659816.8606419414
2026-05-03,1854364.4656226581,903145.3004468072,2778036.1716842633
2026-05-04,1842919.9862064407,968345.8819636827,2797261.88236
2026-05-05,1810237.0931169433,883543.3894197249,2700687.883546035
2026-05-06,1845759.151168552,931720.9189409895,2768853.670770649
2026-05-07,1897958.2122709367,919119.8134315755,2902802.508273903
2026-05-08,1883744.6266491392,959145.2860494229,2916782.0235359953
2026-05-09,1700571.8506489375,825493.8705771323,2653589.753872704
2026-05-10,1854992.7226518136,807335.272159575,2825874.2250967734
2026-05-11,1843548.2432358258,887195.5204283361,2766888.5529846447
2026-05-12,1810865.3501459416,852906.3046321549,2742330.299076721
2026-05-13,1846387.408197504,928976.1815379274,2798654.521172176
2026-05-14,1898586.4693000026,998532.7121458349,2842712.4971460565
2026-05-15,1884372.8836780374,952146.3578742167,2810964.860418018
2026-05-16,1701200.1076780735,832965.1310084101,2627404.925557906
2026-05-17,1855620.979680969,963406.1578937623,2805324.6814738503
2026-05-18,1844176.5002647163,871682.5683713675,2831927.6401968547
2026-05-19,1811493.607175244,885950.4687108019,2705390.1820895327
2026-05-20,1847015.665227055,900533.4926720099,2764573.9605739927
2026-05-21,1899214.7263289862,876128.1181136386,2839284.8347315
2026-05-22,1885001.1407071883,906262.2264899294,2840081.5600300934
2026-05-23,1701828.3647071717,757329.1339724815,2558325.404958562
2026-05-24,1856249.2367096657,891225.9739099558,2789571.651761941
2026-05-25,1844804.7572938544,912049.7901687723,2796405.400417798
2026-05-26,1812121.864204546,816309.8864022053,2745854.504852624
2026-05-27,1847643.9222555729,869369.2779598407,2760935.131285721
2026-05-28,1899842.9833580519,908691.0639497996,2818311.716250797
2026-05-29,1885629.3977360867,934601.5367029114,2880306.77511326
2026-05-30,1702456.6217362608,827706.4393465096,2623310.0076517756
2026-05-31,1856877.493738821,910711.4539570531,2871332.90856044
2026-06-01,1845433.0143231188,899002.1348908308,2818021.693967836
2026-06-02,1812750.121233241,848443.2344309444,2703665.326559434
2026-06-03,1848272.179285124,910163.0007893178,2795735.4450693163
2026-06-04,1900471.2403873536,906371.4928044939,2865571.6153256926
2026-06-05,1886257.6547651112,955238.1220895082,2858391.703334272
2026-06-06,1703084.87876535,781922.2275211163,2649696.8354602414
2026-06-07,1857505.7507681185,883547.1244227261,2748330.393274939
2026-06-08,1846061.2713522566,933325.7265830737,2778851.8039954253
2026-06-09,1813378.3782625431,890356.7670856717,2757761.4452033006
2026-06-10,1848900.436314076,900164.2360927716,2800432.207561971
2026-06-11,1901099.4974164192,958124.8945603889,2862897.124748688
2026-06-12,1886885.9117947342,817802.3957282954,2811716.832518144
2026-06-13,1703713.135794457,759558.0696152764,2563313.9529823246
2026-06-14,1858134.0077971318,871734.5071565291,2756228.3047509175
2026-06-15,1846689.528381147,907681.0718842379,2828429.9585094047
